t,x,y,z,yaw
0.0,0.8,1.5,0.2,-0.0
0.1,0.80138129010021,1.5439533636705194,0.20800000000000002,-0.06283185307179587
0.2,0.8055197090798655,1.587733263495013,0.21600000000000003,-0.12566370614359174
0.30000000000000004,0.8123989244899179,1.6311669202100072,0.224,-0.1884955592153876
0.4,0.8219917872099582,1.6740829210153985,0.232,-0.25132741228718347
0.5,0.8342604385933926,1.7163118960624633,0.24000000000000002,-0.3141592653589793
0.6000000000000001,0.8491564598782241,1.7576871868792745,0.24800000000000003,-0.3769911184307752
0.7000000000000001,0.8666210632737864,1.7980455040955508,0.256,-0.4398229715025711
0.8,0.8865853239692956,1.8372275718712008,0.264,-0.5026548245743669
0.9,0.9089704521485895,1.8750787564852978,0.272,-0.5654866776461628
1.0,0.9336881039375369,1.911449676604731,0.28,-0.6283185307179586
1.1,0.9606407300569476,1.9461967928240829,0.28800000000000003,-0.6911503837897546
1.2000000000000002,0.989721960805012,1.9791829741500822,0.29600000000000004,-0.7539822368615504
1.3,1.020817025849918,2.010278039194988,0.30400000000000005,-0.8168140899333463
1.4000000000000001,1.0538032071759174,2.0393592699430525,0.31200000000000006,-0.8796459430051422
1.5,1.088550323395269,2.066311896062463,0.32,-0.9424777960769379
1.6,1.1249212435147025,2.0910295478514103,0.328,-1.0053096491487339
1.7000000000000002,1.1627724281287994,2.1134146760307044,0.336,-1.0681415022205298
1.8,1.2019544959044492,2.1333789367262135,0.34400000000000003,-1.1309733552923256
1.9000000000000001,1.2423128131207255,2.150843540121776,0.35200000000000004,-1.1938052083641215
2.0,1.2836881039375367,2.1657395614066073,0.36,-1.2566370614359172
2.1,1.3259170789846018,2.1780082127900418,0.368,-1.3194689145077132
2.2,1.3688330797899928,2.187601075510082,0.376,-1.3823007675795091
2.3000000000000003,1.4122667365049872,2.1944802909201346,0.384,-1.445132620651305
2.4000000000000004,1.4560466363294806,2.1986187098997902,0.392,-1.5079644737231008
2.5,1.5,2.2,0.4,-1.5707963267948966
2.6,1.5439533636705194,2.1986187098997902,0.40800000000000003,-1.6336281798666925
2.7,1.587733263495013,2.1944802909201346,0.41600000000000004,-1.6964600329384885
2.8000000000000003,1.6311669202100074,2.187601075510082,0.42400000000000004,-1.7592918860102844
2.9000000000000004,1.6740829210153985,2.1780082127900418,0.43200000000000005,-1.8221237390820801
3.0,1.716311896062463,2.1657395614066077,0.44,-1.8849555921538759
3.1,1.7576871868792745,2.150843540121776,0.44800000000000006,-1.9477874452256718
3.2,1.7980455040955508,2.1333789367262135,0.456,-2.0106192982974678
3.3000000000000003,1.8372275718712008,2.1134146760307044,0.464,-2.0734511513692637
3.4000000000000004,1.8750787564852978,2.0910295478514103,0.47200000000000003,-2.1362830044410597
3.5,1.911449676604731,2.066311896062463,0.48000000000000004,-2.199114857512855
3.6,1.9461967928240829,2.0393592699430525,0.48800000000000004,-2.261946710584651
3.7,1.9791829741500822,2.010278039194988,0.49600000000000005,-2.324778563656447
3.8000000000000003,2.010278039194988,1.979182974150082,0.504,-2.387610416728243
3.9000000000000004,2.0393592699430525,1.9461967928240826,0.512,-2.450442269800039
4.0,2.066311896062463,1.9114496766047313,0.52,-2.5132741228718345
4.1000000000000005,2.0910295478514107,1.8750787564852973,0.528,-2.576105975943631
4.2,2.1134146760307044,1.8372275718712006,0.536,-2.6389378290154264
4.3,2.1333789367262135,1.798045504095551,0.544,-2.701769682087222
4.4,2.150843540121776,1.7576871868792745,0.552,-2.7646015351590183
4.5,2.1657395614066073,1.7163118960624633,0.56,-2.827433388230814
4.6000000000000005,2.1780082127900418,1.674082921015398,0.5680000000000001,-2.89026524130261
4.7,2.187601075510082,1.6311669202100072,0.5760000000000001,-2.9530970943744057
4.800000000000001,2.1944802909201346,1.5877332634950128,0.5840000000000001,-3.0159289474462017
4.9,2.1986187098997902,1.5439533636705192,0.5920000000000001,-3.0787608005179976
5.0,2.2,1.5,0.6000000000000001,-3.141592653589793
5.1000000000000005,2.1986187098997902,1.4560466363294804,0.6080000000000001,-3.2044245066615895
5.2,2.1944802909201346,1.412266736504987,0.6160000000000001,-3.267256359733385
5.300000000000001,2.187601075510082,1.3688330797899926,0.6240000000000001,-3.330088212805181
5.4,2.1780082127900418,1.3259170789846015,0.6320000000000001,-3.392920065876977
5.5,2.1657395614066077,1.283688103937537,0.64,-3.4557519189487724
5.6000000000000005,2.150843540121776,1.2423128131207253,0.6480000000000001,-3.518583772020569
5.7,2.1333789367262135,1.2019544959044492,0.656,-3.5814156250923643
5.800000000000001,2.1134146760307044,1.1627724281287992,0.6640000000000001,-3.6442474781641603
5.9,2.0910295478514103,1.1249212435147022,0.672,-3.7070793312359562
6.0,2.066311896062463,1.088550323395269,0.6799999999999999,-3.7699111843077517
6.1000000000000005,2.039359269943052,1.0538032071759171,0.6880000000000001,-3.832743037379548
6.2,2.010278039194988,1.0208170258499178,0.6960000000000001,-3.8955748904513436
6.300000000000001,1.979182974150082,0.989721960805012,0.7040000000000002,-3.9584067435231396
6.4,1.9461967928240826,0.9606407300569475,0.712,-4.0212385965949355
6.5,1.9114496766047313,0.9336881039375369,0.72,-4.084070449666731
6.6000000000000005,1.8750787564852973,0.9089704521485893,0.728,-4.1469023027385274
6.7,1.8372275718712006,0.8865853239692956,0.736,-4.209734155810323
6.800000000000001,1.7980455040955505,0.8666210632737862,0.744,-4.272566008882119
6.9,1.7576871868792745,0.849156459878224,0.752,-4.335397861953915
7.0,1.7163118960624633,0.8342604385933926,0.76,-4.39822971502571
7.1000000000000005,1.674082921015398,0.8219917872099582,0.768,-4.461061568097507
7.2,1.6311669202100072,0.8123989244899179,0.776,-4.523893421169302
7.300000000000001,1.5877332634950125,0.8055197090798655,0.784,-4.586725274241099
7.4,1.5439533636705192,0.80138129010021,0.792,-4.649557127312894
7.5,1.5000000000000002,0.8,0.8,-4.71238898038469
7.6000000000000005,1.4560466363294804,0.80138129010021,0.808,-4.775220833456486
7.7,1.412266736504987,0.8055197090798655,0.8160000000000001,-4.838052686528282
7.800000000000001,1.3688330797899924,0.812398924489918,0.8240000000000001,-4.900884539600078
7.9,1.3259170789846015,0.8219917872099582,0.8320000000000001,-4.9637163926718735
8.0,1.283688103937537,0.8342604385933925,0.8400000000000001,-5.026548245743669
8.1,1.242312813120726,0.849156459878224,0.8480000000000001,-5.0893800988154645
8.200000000000001,1.2019544959044486,0.8666210632737866,0.8560000000000001,-5.152211951887262
8.3,1.162772428128799,0.8865853239692957,0.8640000000000001,-5.215043804959057
8.4,1.1249212435147022,0.9089704521485895,0.8720000000000001,-5.277875658030853
8.5,1.088550323395269,0.9336881039375368,0.8800000000000001,-5.340707511102648
8.6,1.0538032071759176,0.9606407300569473,0.8879999999999999,-5.403539364174444
8.700000000000001,1.0208170258499174,0.9897219608050124,0.8960000000000001,-5.466371217246241
8.8,0.9897219608050117,1.0208170258499183,0.9040000000000001,-5.529203070318037
8.9,0.9606407300569475,1.0538032071759174,0.9120000000000001,-5.592034923389832
9.0,0.9336881039375369,1.0885503233952687,0.9199999999999999,-5.654866776461628
9.1,0.9089704521485897,1.124921243514702,0.9279999999999999,-5.717698629533423
9.200000000000001,0.8865853239692952,1.1627724281287999,0.9360000000000002,-5.78053048260522
9.3,0.8666210632737863,1.2019544959044495,0.9440000000000002,-5.843362335677016
9.4,0.849156459878224,1.2423128131207255,0.952,-5.906194188748811
9.5,0.8342604385933926,1.2836881039375367,0.96,-5.969026041820607
9.600000000000001,0.8219917872099582,1.325917078984602,0.9680000000000002,-6.031857894892403
9.700000000000001,0.8123989244899179,1.3688330797899932,0.9760000000000002,-6.0946897479642
9.8,0.8055197090798655,1.4122667365049875,0.984,-6.157521601035995
9.9,0.80138129010021,1.4560466363294806,0.992,-6.220353454107791
10.0,0.8,1.4999999999999998,1.0,-6.283185307179586
10.100000000000001,0.80138129010021,1.5439533636705196,1.0080000000000002,-6.346017160251383
10.200000000000001,0.8055197090798656,1.5877332634950134,1.016,-6.408849013323179
10.3,0.812398924489918,1.6311669202100076,1.024,-6.4716808663949745
10.4,0.8219917872099582,1.6740829210153985,1.032,-6.53451271946677
10.5,0.8342604385933925,1.716311896062463,1.04,-6.5973445725385655
10.600000000000001,0.8491564598782241,1.7576871868792747,1.048,-6.660176425610362
10.700000000000001,0.8666210632737866,1.7980455040955514,1.056,-6.723008278682158
10.8,0.8865853239692957,1.837227571871201,1.064,-6.785840131753954
10.9,0.9089704521485895,1.8750787564852978,1.072,-6.848671984825749
11.0,0.9336881039375368,1.911449676604731,1.08,-6.911503837897545
11.100000000000001,0.9606407300569477,1.9461967928240829,1.088,-6.974335690969341
11.200000000000001,0.9897219608050123,1.9791829741500826,1.096,-7.037167544041138
11.3,1.0208170258499183,2.010278039194988,1.104,-7.099999397112933
11.4,1.0538032071759174,2.0393592699430525,1.112,-7.162831250184729
11.5,1.0885503233952687,2.066311896062463,1.12,-7.225663103256524
11.600000000000001,1.1249212435147025,2.0910295478514107,1.1280000000000001,-7.288494956328321
11.700000000000001,1.1627724281287999,2.113414676030705,1.1360000000000001,-7.351326809400117
11.8,1.2019544959044495,2.1333789367262135,1.1440000000000001,-7.4141586624719125
11.9,1.2423128131207255,2.150843540121776,1.1520000000000001,-7.476990515543708
12.0,1.2836881039375365,2.1657395614066073,1.16,-7.5398223686155035
12.100000000000001,1.3259170789846018,2.1780082127900418,1.1680000000000001,-7.6026542216873
12.200000000000001,1.3688330797899932,2.187601075510082,1.1760000000000002,-7.665486074759096
12.3,1.4122667365049872,2.1944802909201346,1.1840000000000002,-7.728317927830892
12.4,1.4560466363294806,2.1986187098997902,1.1920000000000002,-7.791149780902687
12.5,1.4999999999999998,2.2,1.2,-7.853981633974483
12.600000000000001,1.5439533636705196,2.1986187098997902,1.2080000000000002,-7.916813487046279
12.700000000000001,1.5877332634950134,2.1944802909201346,1.216,-7.979645340118076
12.8,1.6311669202100074,2.187601075510082,1.224,-8.042477193189871
12.9,1.6740829210153985,2.1780082127900418,1.232,-8.105309046261667
13.0,1.716311896062463,2.1657395614066077,1.24,-8.168140899333462
13.100000000000001,1.7576871868792754,2.150843540121776,1.248,-8.23097275240526
13.200000000000001,1.7980455040955512,2.1333789367262135,1.256,-8.293804605477055
13.3,1.837227571871201,2.1134146760307044,1.264,-8.35663645854885
13.4,1.8750787564852978,2.0910295478514103,1.272,-8.419468311620646
13.5,1.911449676604731,2.066311896062463,1.28,-8.482300164692441
13.600000000000001,1.9461967928240833,2.039359269943052,1.288,-8.545132017764239
13.700000000000001,1.9791829741500824,2.0102780391949877,1.296,-8.607963870836034
13.8,2.010278039194988,1.9791829741500817,1.304,-8.67079572390783
13.9,2.0393592699430525,1.9461967928240829,1.312,-8.733627576979625
14.0,2.066311896062463,1.9114496766047313,1.32,-8.79645943005142
14.100000000000001,2.091029547851411,1.8750787564852969,1.328,-8.859291283123218
14.200000000000001,2.113414676030705,1.8372275718712001,1.336,-8.922123136195014
14.3,2.1333789367262135,1.7980455040955505,1.344,-8.984954989266809
14.4,2.150843540121776,1.7576871868792745,1.352,-9.047786842338605
14.5,2.1657395614066073,1.7163118960624635,1.3599999999999999,-9.1106186954104
14.600000000000001,2.1780082127900418,1.6740829210153976,1.368,-9.173450548482197
14.700000000000001,2.187601075510082,1.6311669202100068,1.3760000000000001,-9.236282401553993
14.8,2.1944802909201346,1.5877332634950128,1.3840000000000001,-9.299114254625788
14.9,2.1986187098997902,1.5439533636705194,1.392,-9.361946107697584
15.0,2.2,1.5000000000000002,1.4,-9.42477796076938
15.100000000000001,2.1986187098997902,1.45604663632948,1.4080000000000001,-9.487609813841177
15.200000000000001,2.1944802909201346,1.4122667365049866,1.4160000000000001,-9.550441666912972
15.3,2.187601075510082,1.3688330797899926,1.424,-9.613273519984768
15.4,2.1780082127900418,1.3259170789846018,1.432,-9.676105373056563
15.5,2.1657395614066077,1.283688103937537,1.44,-9.738937226128359
15.600000000000001,2.150843540121776,1.2423128131207248,1.4480000000000002,-9.801769079200156
15.700000000000001,2.1333789367262135,1.2019544959044488,1.456,-9.864600932271951
15.8,2.1134146760307044,1.1627724281287992,1.464,-9.927432785343747
15.9,2.0910295478514103,1.1249212435147025,1.472,-9.990264638415542
16.0,2.066311896062463,1.0885503233952691,1.48,-10.053096491487338
16.1,2.039359269943052,1.0538032071759167,1.488,-10.115928344559135
16.2,2.0102780391949886,1.0208170258499185,1.496,-10.178760197630929
16.3,1.9791829741500817,0.9897219608050117,1.504,-10.241592050702726
16.400000000000002,1.946196792824082,0.9606407300569468,1.5120000000000002,-10.304423903774524
16.5,1.9114496766047315,0.933688103937537,1.52,-10.367255756846317
16.6,1.875078756485297,0.9089704521485891,1.528,-10.430087609918115
16.7,1.8372275718712014,0.8865853239692959,1.536,-10.492919462989908
16.8,1.7980455040955508,0.8666210632737863,1.544,-10.555751316061706
16.900000000000002,1.7576871868792734,0.8491564598782236,1.552,-10.618583169133503
17.0,1.7163118960624635,0.8342604385933926,1.56,-10.681415022205297
17.1,1.6740829210153976,0.821991787209958,1.568,-10.744246875277094
17.2,1.631166920210008,0.8123989244899181,1.5759999999999998,-10.807078728348888
17.3,1.5877332634950128,0.8055197090798655,1.584,-10.869910581420685
17.400000000000002,1.5439533636705183,0.8013812901002099,1.592,-10.932742434492482
17.5,1.5000000000000002,0.8,1.6,-10.995574287564276
17.6,1.45604663632948,0.80138129010021,1.608,-11.058406140636073
17.7,1.412266736504988,0.8055197090798655,1.6159999999999999,-11.121237993707867
17.8,1.3688330797899926,0.812398924489918,1.624,-11.184069846779664
17.900000000000002,1.3259170789846004,0.8219917872099585,1.6320000000000001,-11.246901699851461
18.0,1.2836881039375372,0.8342604385933924,1.64,-11.309733552923255
18.1,1.2423128131207248,0.8491564598782243,1.6480000000000001,-11.372565405995053
18.2,1.20195449590445,0.8666210632737861,1.656,-11.435397259066846
18.3,1.1627724281287992,0.8865853239692956,1.6640000000000001,-11.498229112138644
18.400000000000002,1.1249212435147014,0.9089704521485901,1.6720000000000002,-11.56106096521044
18.5,1.0885503233952691,0.9336881039375367,1.68,-11.623892818282235
18.6,1.0538032071759167,0.9606407300569481,1.6880000000000002,-11.686724671354032
18.7,1.0208170258499185,0.9897219608050114,1.696,-11.749556524425826
18.8,0.9897219608050118,1.020817025849918,1.704,-11.812388377497623
18.900000000000002,0.9606407300569468,1.053803207175918,1.7120000000000002,-11.87522023056942
19.0,0.9336881039375371,1.0885503233952685,1.72,-11.938052083641214
19.1,0.9089704521485891,1.124921243514703,1.7280000000000002,-12.000883936713011
19.200000000000003,0.8865853239692953,1.1627724281287997,1.7360000000000002,-12.063715789784807
19.3,0.8666210632737863,1.2019544959044492,1.744,-12.126547642856602
19.400000000000002,0.8491564598782236,1.2423128131207264,1.7520000000000002,-12.1893794959284
19.5,0.8342604385933926,1.2836881039375365,1.76,-12.252211349000193
19.6,0.8219917872099581,1.3259170789846022,1.768,-12.31504320207199
19.700000000000003,0.8123989244899179,1.3688330797899932,1.7760000000000002,-12.377875055143786
19.8,0.8055197090798655,1.4122667365049872,1.784,-12.440706908215581
19.900000000000002,0.8013812901002099,1.4560466363294817,1.7920000000000003,-12.503538761287379
20.0,0.8,1.4999999999999996,1.8,-12.566370614359172
